epochs,test loss,train loss,test acc,train acc
66.0,1.986297369003296,1.8794101476669312,0.9063444108761329,1.0
67.0,1.9860259294509888,1.8792556524276733,0.9063444108761329,1.0
68.0,1.9857633113861084,1.8791080713272095,0.9063444108761329,1.0
69.0,1.9855103492736816,1.8789664506912231,0.9063444108761329,1.0
70.0,1.9852654933929443,1.878830909729004,0.9063444108761329,1.0
71.0,1.9850282669067383,1.878701090812683,0.9063444108761329,1.0
72.0,1.9847989082336426,1.878576636314392,0.9063444108761329,1.0
73.0,1.984576940536499,1.8784570693969727,0.9063444108761329,1.0
74.0,1.9843615293502808,1.878342628479004,0.9063444108761329,1.0
75.0,1.9841527938842773,1.8782325983047485,0.9063444108761329,1.0
76.0,1.9839504957199097,1.878126859664917,0.9063444108761329,1.0
77.0,1.9837539196014404,1.8780250549316406,0.9063444108761329,1.0
78.0,1.9835630655288696,1.8779271841049194,0.9063444108761329,1.0
79.0,1.9833781719207764,1.8778331279754639,0.9063444108761329,1.0
80.0,1.983197808265686,1.8777421712875366,0.9063444108761329,1.0
81.0,1.9830224514007568,1.877654790878296,0.9063444108761329,1.0
82.0,1.9828522205352783,1.8775708675384521,0.9063444108761329,1.0
83.0,1.982686161994934,1.8774895668029785,0.9063444108761329,1.0
84.0,1.9825246334075928,1.8774113655090332,0.9063444108761329,1.0
85.0,1.9823672771453857,1.877335786819458,0.9063444108761329,1.0
86.0,1.982214093208313,1.8772627115249634,0.9063444108761329,1.0
87.0,1.982064127922058,1.8771922588348389,0.9063444108761329,1.0
88.0,1.981918454170227,1.8771240711212158,0.9063444108761329,1.0
89.0,1.9817761182785034,1.8770579099655151,0.9063444108761329,1.0
90.0,1.9816374778747559,1.8769946098327637,0.9063444108761329,1.0
91.0,1.981501579284668,1.876932978630066,0.9063444108761329,1.0
92.0,1.981369137763977,1.8768733739852905,0.9063444108761329,1.0
93.0,1.981239914894104,1.8768154382705688,0.9063444108761329,1.0
94.0,1.9811134338378906,1.876759648323059,0.9063444108761329,1.0
95.0,1.9809898138046265,1.8767056465148926,0.9063444108761329,1.0
96.0,1.980868935585022,1.8766531944274902,0.9063444108761329,1.0
97.0,1.980750560760498,1.8766025304794312,0.9063444108761329,1.0
98.0,1.9806346893310547,1.8765530586242676,0.9063444108761329,1.0
99.0,1.980521321296692,1.8765052556991577,0.9063444108761329,1.0
100.0,1.9804103374481201,1.876459002494812,0.9063444108761329,1.0
